0	100
0.0806471	101
0.523209	111
0.780217	101
0.952663	111
1.01419	101
1.03371	001
1.14485	011
1.24599	010
1.24723	110
1.24832	100
1.80387	101
1.86027	111
2.51986	110
2.81295	010
3.14622	110
3.21778	010
3.24075	110
3.3307	100
3.69882	101
4.43806	111
4.53914	011
4.69906	010
4.74613	011
4.89171	111
5.59352	110
5.81539	010
5.84968	110
6.19299	111
6.22265	011
6.51404	001
7.00338	101
7.21099	111
7.21629	011
7.36136	111
7.72773	011
7.912	001
8.08866	101
8.24905	111
8.78432	101
9.06804	111
9.21714	011
9.33139	001
9.35099	011
9.48628	010
9.75289	000
0	010
0.0147718	000
0	001
0.114113	000
0	100
1.39834	110
1.93934	010
2.03926	011
2.74014	001
2.84669	000
0	010
0.720301	011
0.74461	010
0.82577	110
0.847734	111
1.16744	011
1.19017	111
1.34265	101
1.66021	100
2.27104	101
2.50883	001
2.94244	101
3.00495	001
3.65443	101
3.66594	100
4.16849	000
0	001
0.716117	011
0.948478	111
1.10174	110
1.60446	111
1.93847	011
2.1977	111
2.27057	011
2.53804	001
3.12368	000
0	100
0.489183	101
0.684299	100
0.77715	101
1.13197	111
1.28468	110
1.57351	111
1.73364	110
1.84144	010
3.139	110
3.47138	100
3.53326	101
3.77023	001
4.22645	011
4.35506	001
4.61394	011
4.64821	001
4.7897	000
0	010
0.0988737	011
0.334737	111
0.416769	101
0.93672	001
1.23072	011
1.33828	010
1.53258	011
1.58162	010
1.79067	011
2.73346	111
2.75407	110
3.13767	010
3.48057	011
4.08139	111
4.37246	011
4.58783	111
4.84729	011
5.00285	010
5.22336	110
5.3344	010
5.61082	000
0	001
0.525508	000
0	100
0.309054	000
0	010
1.19942	011
1.27615	001
1.33728	011
1.56861	010
1.57535	110
1.79765	100
1.95125	101
2.04763	100
2.21272	110
2.85416	111
3.01718	011
3.81931	111
3.97466	110
4.1193	111
4.18126	011
4.43746	111
4.49756	110
4.85166	111
4.8792	110
4.90072	010
5.16106	000
0	001
0.428854	101
0.790295	111
1.14858	110
1.16635	111
1.26062	110
1.32452	100
1.63355	101
1.85996	111
2.145	011
2.76471	010
2.81587	110
2.83463	111
2.84636	110
2.94312	100
3.52656	101
3.69386	111
4.77792	101
5.05091	001
5.98819	011
6.2619	111
6.73929	110
7.14813	111
7.41861	101
7.45614	001
7.79457	000
0	100
0.435396	110
0.435792	111
0.469935	011
0.573946	001
0.694605	101
0.855074	111
0.883078	110
1.42373	100
2.10678	000
0	010
0.194065	011
1.73162	010
1.90902	110
1.94316	100
2.01459	000
0	001
0.940714	101
1.23009	111
1.28604	110
2.10041	100
2.74255	101
3.06368	001
3.3476	101
4.12512	111
4.18267	101
4.20266	100
4.26638	101
4.49359	100
4.57301	101
4.82642	111
5.25385	101
5.35281	001
5.47144	011
5.77327	010
5.78643	011
6.39453	111
6.4288	011
6.86879	111
6.96185	011
6.99254	111
7.96235	101
7.96286	100
8.06646	000
0	100
0.130375	101
0.668946	001
1.2239	000
0	010
0.0843259	000
0	001
0.0252391	000
0	100
0.0395139	000
0	010
0.484934	011
0.839128	111
0.89317	011
1.33843	111
1.48646	101
2.05216	111
2.76176	011
3.0878	111
4.65255	011
5.05749	001
5.68639	000
0	001
0.616478	101
0.640603	111
