0	1000
0.0167864	1001
0.0699522	1000
0.287573	1010
0.296993	0010
1.39871	0000
0	0100
1.11122	0000
0	0010
0.237993	0000
0	0001
0.0581047	0000
0	1000
0.141238	1100
0.281551	1000
0.563641	0000
0	0100
0.170529	1100
0.334724	1110
0.370025	1111
1.27158	1011
1.59801	1010
1.69811	1011
1.70541	0011
1.73752	1011
1.7724	1001
1.90785	1101
2.64955	1100
2.67955	1000
2.75488	1001
2.99955	1011
3.36037	1111
3.64365	1110
5.49949	1100
6.14069	1000
6.42392	0000
0	0010
0.434322	0000
0	0001
0.140632	1001
0.144854	1000
0.750451	1001
0.989315	0001
1.38686	1001
1.45546	1011
1.53451	1111
1.87635	0111
1.89027	0110
1.91323	0010
2.35016	0000
0	1000
0.59304	1001
0.86833	0001
1.80153	0000
0	0100
0.926586	0000
0	0010
0.39729	1010
0.635512	1000
1.05034	0000
0	0001
0.633803	0000
0	1000
0.01915	1100
0.545544	1000
0.605828	1010
1.22798	1000
1.3783	0000
0	0100
0.163985	0000
0	0010
0.8514	0000
0	0001
1.36577	0000
0	1000
0.106216	1010
0.542543	0010
0.551933	0000
0	0100
0.0780766	0000
0	0010
0.887162	0000
0	0001
0.143978	0000
0	1000
0.393327	1010
0.657717	1110
1.08757	0110
2.02553	1110
2.03107	1111
2.20452	1101
2.61622	1001
2.75794	0001
2.91314	1001
3.53929	0001
3.55841	0000
0	0100
0.202296	1100
0.24299	0100
0.449298	1100
0.479212	1101
0.777669	1100
1.11559	1110
1.20319	0110
1.28306	1110
1.32576	1010
1.61502	1110
1.64123	1111
2.03172	1110
2.16546	1010
2.54148	1011
2.65923	1001
2.75555	1011
3.15556	0011
3.24164	0001
3.35302	0000
0	0010
0.0929033	1010
0.226681	1000
0.550184	1001
0.93179	1011
1.08661	1111
1.5562	1101
1.77702	0101
2.43322	1101
2.53938	1100
2.69007	1101
2.76311	0101
2.90363	1101
2.97303	1100
3.02499	1101
3.05849	1001
3.16188	0001
3.47247	0000
0	0001
0.290792	0000
0	1000
0.00278511	1100
0.158611	1110
0.361566	0110
0.589721	0010
0.640572	1010
0.884837	1000
1.31868	1001
1.44702	1000
1.81977	0000
0	0100
0.0223811	1100
0.076664	1110
0.305735	0110
0.602587	1110
0.774919	1100
1.49389	1110
1.78257	0110
1.81081	0010
2.61263	0000
0	0010
0.706467	1010
0.776926	1110
1.2055	0110
1.46532	1110
1.53273	0110
1.70352	0100
1.70419	0000
0	0001
0.51845	1001
0.775479	0001
0.917921	0000
0	1000
1.25584	1100
1.30349	1110
1.4598	1111
1.75082	1101
1.77239	1100
2.17685	1110
2.39404	1111
2.56599	1101
2.79659	1111
2.82209	0111
3.01329	1111
3.07067	0111
3.14639	0101
3.30579	1101
3.4478	0101
3.64508	0100
4.72072	0000
0	0100
0.018128	0000
0	0010
0.917041	0000
0	0001
0.856319	0000
0	1000
0.178573	1001
0.185109	0001
0.308152	0000
0	0100
0.0407794	1100
0.0953956	1110
0.126346	0110
0.823453	1110
0.978099	1100
1.08527	1000
1.10191	1001
1.34064	1101
1.42635	1111
1.52475	1011
1.56661	1010
1.75637	1011
2.32615	0011
2.81333	1011
3.20183	1010
3.50201	0010
3.73357	1010
3.85253	1110
4.10604	1010
4.27303	0010
4.59486	0000
0	0010
0.702211	1010
0.848781	1000
1.31748	0000
0	0001
0.20174	0000
